original_requirement_id,source_plan,source_section,source_text,normalized_item_ids,disposition,rationale
LAM-ARCH-088,01-EVERYTHING-WE-ARE-KEEPING.md,8. Local Library Scanning,Hash calculation,CAN-LAM-ARCH-088,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-089,01-EVERYTHING-WE-ARE-KEEPING.md,8. Local Library Scanning,Sidecar discovery,CAN-LAM-ARCH-089,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-090,01-EVERYTHING-WE-ARE-KEEPING.md,8. Local Library Scanning,Sidecar creation,CAN-LAM-ARCH-090,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-091,01-EVERYTHING-WE-ARE-KEEPING.md,8. Local Library Scanning,Sidecar health checks,CAN-LAM-ARCH-091,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-092,01-EVERYTHING-WE-ARE-KEEPING.md,8. Local Library Scanning,Read-only library support,CAN-LAM-ARCH-092,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-093,01-EVERYTHING-WE-ARE-KEEPING.md,8. Local Library Scanning,Missing-root handling,CAN-LAM-ARCH-093,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-094,01-EVERYTHING-WE-ARE-KEEPING.md,8. Local Library Scanning,Reconnection handling,CAN-LAM-ARCH-094,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-095,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Lamha keeps support for:,CAN-LAM-ARCH-095,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-096,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Trips,CAN-LAM-ARCH-096,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-097,01-EVERYTHING-WE-ARE-KEEPING.md,9. Event System,Casual hangouts,CAN-LAM-ARCH-097,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-098,01-EVERYTHING-WE-ARE-KEEPING.md,9.1 Manual event creation,Lamha may display summaries such as:,CAN-LAM-ARCH-098,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-099,01-EVERYTHING-WE-ARE-KEEPING.md,9.1 Manual event creation,Date range,CAN-LAM-ARCH-099,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-100,01-EVERYTHING-WE-ARE-KEEPING.md,9.1 Manual event creation,Cameras,CAN-LAM-ARCH-100,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-101,01-EVERYTHING-WE-ARE-KEEPING.md,9.1 Manual event creation,Locations,CAN-LAM-ARCH-101,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-102,01-EVERYTHING-WE-ARE-KEEPING.md,9.1 Manual event creation,File sizes,CAN-LAM-ARCH-102,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-103,01-EVERYTHING-WE-ARE-KEEPING.md,10.2 Face corrections,Split mixed clusters,CAN-LAM-ARCH-103,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-104,01-EVERYTHING-WE-ARE-KEEPING.md,10.2 Face corrections,Re-evaluate nearby uncertain matches,CAN-LAM-ARCH-104,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-105,01-EVERYTHING-WE-ARE-KEEPING.md,10.2 Face corrections,Targeted reprocessing,CAN-LAM-ARCH-105,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-106,01-EVERYTHING-WE-ARE-KEEPING.md,11. People,Canonical name,CAN-LAM-ARCH-106,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-107,01-EVERYTHING-WE-ARE-KEEPING.md,11. People,Aliases,CAN-LAM-ARCH-107,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-108,01-EVERYTHING-WE-ARE-KEEPING.md,11. People,Profile image,CAN-LAM-ARCH-108,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-109,01-EVERYTHING-WE-ARE-KEEPING.md,11. People,Historical memberships,CAN-LAM-ARCH-109,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-110,01-EVERYTHING-WE-ARE-KEEPING.md,11. People,Hidden status,CAN-LAM-ARCH-110,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-111,01-EVERYTHING-WE-ARE-KEEPING.md,11. People,History,CAN-LAM-ARCH-111,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-112,01-EVERYTHING-WE-ARE-KEEPING.md,12. Groups and Subgroups,Have aliases,CAN-LAM-ARCH-112,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-113,01-EVERYTHING-WE-ARE-KEEPING.md,12. Groups and Subgroups,Have active members,CAN-LAM-ARCH-113,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-114,01-EVERYTHING-WE-ARE-KEEPING.md,12. Groups and Subgroups,Have former members,CAN-LAM-ARCH-114,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-115,01-EVERYTHING-WE-ARE-KEEPING.md,12. Groups and Subgroups,Have inactive members,CAN-LAM-ARCH-115,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-116,01-EVERYTHING-WE-ARE-KEEPING.md,12. Groups and Subgroups,Preserve historical membership periods,CAN-LAM-ARCH-116,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-117,01-EVERYTHING-WE-ARE-KEEPING.md,12. Groups and Subgroups,Store departure status such as bad terms,CAN-LAM-ARCH-117,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-118,01-EVERYTHING-WE-ARE-KEEPING.md,12. Groups and Subgroups,Be renamed without changing their permanent ID,CAN-LAM-ARCH-118,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-119,01-EVERYTHING-WE-ARE-KEEPING.md,12.1 Canonical group name,Display rules:,CAN-LAM-ARCH-119,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-120,01-EVERYTHING-WE-ARE-KEEPING.md,12.1 Canonical group name,An optional compact display name may be used for tags and small map nodes.,CAN-LAM-ARCH-120,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-121,01-EVERYTHING-WE-ARE-KEEPING.md,12.1 Canonical group name,Old names remain aliases by default.,CAN-LAM-ARCH-121,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-122,01-EVERYTHING-WE-ARE-KEEPING.md,13.1 Nodes,Name,CAN-LAM-ARCH-122,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-123,01-EVERYTHING-WE-ARE-KEEPING.md,13.1 Nodes,Sure or Not Sure state,CAN-LAM-ARCH-123,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-124,01-EVERYTHING-WE-ARE-KEEPING.md,13.1 Nodes,The user’s own root node is the required exception.,CAN-LAM-ARCH-124,PROHIBITION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-125,01-EVERYTHING-WE-ARE-KEEPING.md,13.2 Relationships,Built-in examples include:,CAN-LAM-ARCH-125,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-126,01-EVERYTHING-WE-ARE-KEEPING.md,13.2 Relationships,Sure,CAN-LAM-ARCH-126,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-127,01-EVERYTHING-WE-ARE-KEEPING.md,13.2 Relationships,Not Sure,CAN-LAM-ARCH-127,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-128,01-EVERYTHING-WE-ARE-KEEPING.md,13.2 Relationships,Start date,CAN-LAM-ARCH-128,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-129,01-EVERYTHING-WE-ARE-KEEPING.md,13.2 Relationships,End date,CAN-LAM-ARCH-129,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-130,01-EVERYTHING-WE-ARE-KEEPING.md,13.2 Relationships,Active status,CAN-LAM-ARCH-130,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-131,01-EVERYTHING-WE-ARE-KEEPING.md,13.2 Relationships,Former status,CAN-LAM-ARCH-131,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-132,01-EVERYTHING-WE-ARE-KEEPING.md,13.2 Relationships,Custom notes,CAN-LAM-ARCH-132,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-133,01-EVERYTHING-WE-ARE-KEEPING.md,13.2 Relationships,Change history,CAN-LAM-ARCH-133,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-134,01-EVERYTHING-WE-ARE-KEEPING.md,13.3 Sure relationship changes,Select the proposed change.,CAN-LAM-ARCH-134,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-135,01-EVERYTHING-WE-ARE-KEEPING.md,13.3 Sure relationship changes,Perform final explicit confirmation.,CAN-LAM-ARCH-135,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-136,01-EVERYTHING-WE-ARE-KEEPING.md,13.4 Visual placement,Change certainty,CAN-LAM-ARCH-136,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-137,01-EVERYTHING-WE-ARE-KEEPING.md,14.2 Draft / Safe mode,Create nodes,CAN-LAM-ARCH-137,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-138,01-EVERYTHING-WE-ARE-KEEPING.md,14.2 Draft / Safe mode,Rename nodes,CAN-LAM-ARCH-138,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-139,01-EVERYTHING-WE-ARE-KEEPING.md,14.2 Draft / Safe mode,Reorder nodes,CAN-LAM-ARCH-139,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-140,01-EVERYTHING-WE-ARE-KEEPING.md,14.2 Draft / Safe mode,Nest nodes,CAN-LAM-ARCH-140,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-141,01-EVERYTHING-WE-ARE-KEEPING.md,14.2 Draft / Safe mode,Save progress,CAN-LAM-ARCH-141,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-142,01-EVERYTHING-WE-ARE-KEEPING.md,14.2 Draft / Safe mode,Close the app,CAN-LAM-ARCH-142,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-143,01-EVERYTHING-WE-ARE-KEEPING.md,14.2 Draft / Safe mode,Return later,CAN-LAM-ARCH-143,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-144,01-EVERYTHING-WE-ARE-KEEPING.md,14.3 Materialization,Sidecars to create,CAN-LAM-ARCH-144,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-145,01-EVERYTHING-WE-ARE-KEEPING.md,14.3 Materialization,Collisions,CAN-LAM-ARCH-145,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-146,01-EVERYTHING-WE-ARE-KEEPING.md,14.3 Materialization,Read-only restrictions,CAN-LAM-ARCH-146,INFORMATIONAL,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-147,01-EVERYTHING-WE-ARE-KEEPING.md,14.3 Materialization,Required storage,CAN-LAM-ARCH-147,FUNCTIONAL_REQUIREMENT,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-148,01-EVERYTHING-WE-ARE-KEEPING.md,14.4 Dragging existing folders,Keep linked,CAN-LAM-ARCH-148,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-149,01-EVERYTHING-WE-ARE-KEEPING.md,14.4 Dragging existing folders,Normalize name,CAN-LAM-ARCH-149,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-150,01-EVERYTHING-WE-ARE-KEEPING.md,14.4 Dragging existing folders,Move into the library,CAN-LAM-ARCH-150,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-151,01-EVERYTHING-WE-ARE-KEEPING.md,14.4 Dragging existing folders,Merge,CAN-LAM-ARCH-151,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
LAM-ARCH-152,01-EVERYTHING-WE-ARE-KEEPING.md,14.5 Folder blocks,Heading,CAN-LAM-ARCH-152,ACCEPTANCE_CRITERION,"Every source row is retained here even when it becomes a criterion, gate, note, duplicate, or split source container."
