"RelativePath","TopLevel","Extension","Bytes","Category","GraphPolicy","Reason"
"mobile/ios/ShareExtension/ShareViewController.swift","mobile",".swift","96","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/ios/WidgetExtension/Assets.xcassets/Contents.json","mobile",".json","63","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/ios/WidgetExtension/ImageEntry.swift","mobile",".swift","3585","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/ios/WidgetExtension/ImageWidgetView.swift","mobile",".swift","1552","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/ios/WidgetExtension/ImmichAPI.swift","mobile",".swift","7635","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/ios/WidgetExtension/Info.plist","mobile",".plist","476","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/ios/WidgetExtension/UIImage+Resize.swift","mobile",".swift","678","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/ios/WidgetExtension/WidgetBundle.swift","mobile",".swift","163","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/ios/WidgetExtension/WidgetExtension.entitlements","mobile",".entitlements","311","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/ios/WidgetExtension/widgets/MemoryWidget.swift","mobile",".swift","4605","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/ios/WidgetExtension/widgets/RandomWidget.swift","mobile",".swift","4029","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/constants/aspect_ratios.dart","mobile",".dart","902","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/constants/colors.dart","mobile",".dart","401","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/constants/constants.dart","mobile",".dart","2107","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/constants/enums.dart","mobile",".dart","551","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/constants/errors.dart","mobile",".dart","292","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/constants/filters.dart","mobile",".dart","4434","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/constants/locales.dart","mobile",".dart","1939","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/album/album.model.dart","mobile",".dart","3238","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/album/local_album.model.dart","mobile",".dart","2246","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/asset/asset_metadata.model.dart","mobile",".dart","1334","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/asset/base_asset.model.dart","mobile",".dart","3370","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/asset/local_asset.model.dart","mobile",".dart","3783","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/asset/remote_asset.model.dart","mobile",".dart","6306","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/asset_edit.model.dart","mobile",".dart","533","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/asset_face.model.dart","mobile",".dart","2674","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/config/album_config.dart","mobile",".dart","905","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/config/app_config.dart","mobile",".dart","10467","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/config/backup_config.dart","mobile",".dart","1814","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/config/cleanup_config.dart","mobile",".dart","1660","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/config/image_config.dart","mobile",".dart","717","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/config/map_config.dart","mobile",".dart","1504","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/config/network_config.dart","mobile",".dart","1955","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/config/slideshow_config.dart","mobile",".dart","1349","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/config/theme_config.dart","mobile",".dart","1317","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/config/timeline_config.dart","mobile",".dart","1115","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/config/viewer_config.dart","mobile",".dart","1276","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/events.model.dart","mobile",".dart","755","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/exif.model.dart","mobile",".dart","5143","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/log.model.dart","mobile",".dart","1164","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/map.model.dart","mobile",".dart","442","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/memory.model.dart","mobile",".dart","4127","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/person.model.dart","mobile",".dart","4957","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/search_result.model.dart","mobile",".dart","696","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/setting.model.dart","mobile",".dart","265","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/settings_key.dart","mobile",".dart","6209","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/stack.model.dart","mobile",".dart","1898","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/store.model.dart","mobile",".dart","2656","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/sync_event.model.dart","mobile",".dart","293","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/tag.model.dart","mobile",".dart","570","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/timeline.model.dart","mobile",".dart","696","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/user.model.dart","mobile",".dart","7012","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/models/user_metadata.model.dart","mobile",".dart","8080","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/README.md","mobile",".md","1488","DOCUMENTATION","MAP","Repository or package documentation; classify and semantically map when relevant"
"mobile/lib/domain/services/asset.service.dart","mobile",".dart","2560","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/background_worker.service.dart","mobile",".dart","10464","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/hash.service.dart","mobile",".dart","5267","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/local_album.service.dart","mobile",".dart","1100","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/local_sync.service.dart","mobile",".dart","17169","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/log.service.dart","mobile",".dart","4505","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/map.service.dart","mobile",".dart","877","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/memory.service.dart","mobile",".dart","606","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/partner.service.dart","mobile",".dart","1980","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/people.service.dart","mobile",".dart","1116","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/remote_album.service.dart","mobile",".dart","11864","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/search.service.dart","mobile",".dart","1608","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/setting.service.dart","mobile",".dart","770","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/store.service.dart","mobile",".dart","3641","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/sync_linked_album.service.dart","mobile",".dart","4972","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/sync_stream.service.dart","mobile",".dart","22982","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/tag.service.dart","mobile",".dart","966","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/timeline.service.dart","mobile",".dart","9367","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/services/user.service.dart","mobile",".dart","1487","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/utils/background_sync.dart","mobile",".dart","8170","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/utils/event_stream.dart","mobile",".dart","845","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/utils/migrate_cloud_ids.dart","mobile",".dart","7844","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/domain/utils/sync_linked_album.dart","mobile",".dart","628","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/entities/store.entity.dart","mobile",".dart","139","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/asset_extensions.dart","mobile",".dart","2290","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/asyncvalue_extensions.dart","mobile",".dart","1225","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/build_context_extensions.dart","mobile",".dart","2608","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/codec_extensions.dart","mobile",".dart","270","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/collection_extensions.dart","mobile",".dart","1183","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/datetime_extensions.dart","mobile",".dart","3856","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/duration_extensions.dart","mobile",".dart","639","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/latlngbounds_extension.dart","mobile",".dart","654","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/maplibrecontroller_extensions.dart","mobile",".dart","2905","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/network_capability_extensions.dart","mobile",".dart","373","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/object_extensions.dart","mobile",".dart","97","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/platform_extensions.dart","mobile",".dart","304","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/response_extensions.dart","mobile",".dart","151","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/scroll_extensions.dart","mobile",".dart","3494","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/string_extensions.dart","mobile",".dart","1181","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/theme_extensions.dart","mobile",".dart","545","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/extensions/translate_extensions.dart","mobile",".dart","1380","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/infrastructure/entities/asset_edit.entity.dart","mobile",".dart","1625","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/infrastructure/entities/asset_edit.entity.drift.dart","mobile",".dart","25308","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/lib/infrastructure/entities/asset_face.entity.dart","mobile",".dart","1491","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/infrastructure/entities/asset_face.entity.drift.dart","mobile",".dart","47359","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/lib/infrastructure/entities/auth_user.entity.dart","mobile",".dart","987","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/infrastructure/entities/auth_user.entity.drift.dart","mobile",".dart","32105","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/lib/infrastructure/entities/exif.entity.dart","mobile",".dart","2692","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/infrastructure/entities/exif.entity.drift.dart","mobile",".dart","64793","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/lib/infrastructure/entities/local_album.entity.dart","mobile",".dart","1459","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/infrastructure/entities/local_album.entity.drift.dart","mobile",".dart","31632","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/lib/infrastructure/entities/local_album_asset.entity.dart","mobile",".dart","860","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/infrastructure/entities/local_album_asset.entity.drift.dart","mobile",".dart","25648","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
"mobile/lib/infrastructure/entities/local_asset.entity.dart","mobile",".dart","1925","MOBILE","MAP","Flutter/Dart mobile source/config"
"mobile/lib/infrastructure/entities/local_asset.entity.drift.dart","mobile",".dart","46109","GENERATED","EXPLICIT EXCLUSION","Generated client/source or derived API artifact; generator/spec source is mapped separately"
