record_id,previous_statement,disposition,why_previous_invalid,source_preserved,review_status
CAN-LAM-DELETE-032,The final Lamha desktop runtime must not retain or require Server-hosted sharing APIs.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 147-147,NOT_APPLICABLE
CAN-LAM-DELETE-033,The final Lamha desktop runtime must not retain or require Server-hosted administration APIs.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 148-148,NOT_APPLICABLE
CAN-LAM-DELETE-034,The final Lamha desktop runtime must not retain or require Remote job-control APIs.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 149-149,NOT_APPLICABLE
CAN-LAM-DELETE-035,The final Lamha desktop runtime must not retain or require Remote machine-learning APIs.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 150-150,NOT_APPLICABLE
CAN-LAM-DELETE-036,The final Lamha desktop runtime must not retain or require Server URL configuration.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 151-151,NOT_APPLICABLE
CAN-LAM-DELETE-037,The final Lamha desktop runtime must not retain or require Reverse-proxy assumptions.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 152-152,NOT_APPLICABLE
CAN-LAM-DELETE-038,The final Lamha desktop runtime must not retain or require Network deployment configuration.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 153-153,NOT_APPLICABLE
CAN-LAM-DELETE-039,The final Lamha desktop runtime must not retain or require Domain and certificate setup.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 154-154,NOT_APPLICABLE
CAN-LAM-DELETE-040,The final Lamha desktop runtime must not retain or require Multi-host deployment assumptions.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 155-155,NOT_APPLICABLE
CAN-LAM-DELETE-041,The final Lamha desktop runtime must not retain or require Self-hosting instructions in the final user experience.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 156-156,NOT_APPLICABLE
CAN-LAM-DELETE-042,The final Lamha desktop runtime must not retain or require Docker Compose.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 167-167,NOT_APPLICABLE
CAN-LAM-DELETE-043,The final Lamha desktop runtime must not retain or require Container orchestration.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 168-168,NOT_APPLICABLE
CAN-LAM-DELETE-044,The final Lamha desktop runtime must not retain or require Container volumes.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 169-169,NOT_APPLICABLE
CAN-LAM-DELETE-045,The final Lamha desktop runtime must not retain or require Container networking.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 170-170,NOT_APPLICABLE
CAN-LAM-DELETE-046,The final Lamha desktop runtime must not retain or require Docker Desktop.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 171-171,NOT_APPLICABLE
CAN-LAM-DELETE-047,The final Lamha desktop runtime must not retain or require WSL2 for ordinary Windows use.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 172-172,NOT_APPLICABLE
CAN-LAM-DELETE-048,The final Lamha desktop runtime must not retain or require Linux-only self-hosting setup.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 173-173,NOT_APPLICABLE
CAN-LAM-DELETE-049,The final Lamha desktop runtime must not retain or require Container health checks.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 174-174,NOT_APPLICABLE
CAN-LAM-DELETE-050,The final Lamha desktop runtime must not retain or require Container startup scripts.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 175-175,NOT_APPLICABLE
CAN-LAM-DELETE-051,The final Lamha desktop runtime must not retain or require Container deployment variables.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 176-176,NOT_APPLICABLE
CAN-LAM-DELETE-052,The final Lamha desktop runtime must not retain or require User-facing Docker troubleshooting.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 177-177,NOT_APPLICABLE
CAN-LAM-DELETE-053,The final Lamha desktop runtime must not retain or require Docker administration controls.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 178-178,NOT_APPLICABLE
CAN-LAM-DELETE-054,The final Lamha desktop runtime must not retain or require Docker & Server Dependency Timing Guardrail.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 181-181,NOT_APPLICABLE
CAN-LAM-DELETE-055,"The final Lamha desktop runtime must not retain or require during Phase 0 and Phase 1, Docker files, database container scripts, and server deployment configs remain untouched while dependencies and baseline evidence are mapped.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 182-182,NOT_APPLICABLE
CAN-LAM-DELETE-056,"Recorded evidence must demonstrate: In a later assigned safe phase, an item may be removed only after the replacement-before-removal prerequisites in Section 1.1 pass.",SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 182-182,NOT_APPLICABLE
CAN-LAM-DELETE-057,The final Lamha desktop runtime must not retain or require PostgreSQL server.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 190-190,NOT_APPLICABLE
CAN-LAM-DELETE-058,The final Lamha desktop runtime must not retain or require PostgreSQL service setup.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 191-191,NOT_APPLICABLE
CAN-LAM-DELETE-059,The final Lamha desktop runtime must not retain or require PostgreSQL network connection.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 192-192,NOT_APPLICABLE
CAN-LAM-DELETE-060,The final Lamha desktop runtime must not retain or require PostgreSQL credentials.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 193-193,NOT_APPLICABLE
CAN-LAM-DELETE-061,The final Lamha desktop runtime must not retain or require PostgreSQL administration.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 194-194,NOT_APPLICABLE
CAN-LAM-DELETE-062,The final Lamha desktop runtime must not retain or require PostgreSQL migrations as the sole product data store.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 195-195,NOT_APPLICABLE
CAN-LAM-DELETE-063,The final Lamha desktop runtime must not retain or require PostgreSQL extensions required for core use.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 196-196,NOT_APPLICABLE
CAN-LAM-DELETE-064,The final Lamha desktop runtime must not retain or require VectorChord or equivalent server extension requirements.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 197-197,NOT_APPLICABLE
CAN-LAM-DELETE-066,The final Lamha desktop runtime must not retain or require Redis service.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 211-211,NOT_APPLICABLE
CAN-LAM-DELETE-067,The final Lamha desktop runtime must not retain or require Redis network connection.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 212-212,NOT_APPLICABLE
CAN-LAM-DELETE-068,The final Lamha desktop runtime must not retain or require Redis credentials.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 213-213,NOT_APPLICABLE
CAN-LAM-DELETE-069,The final Lamha desktop runtime must not retain or require Redis-backed job queues.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 214-214,NOT_APPLICABLE
CAN-LAM-DELETE-070,The final Lamha desktop runtime must not retain or require Server queue dashboards.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 216-216,NOT_APPLICABLE
CAN-LAM-DELETE-071,The final Lamha desktop runtime must not retain or require Cross-machine job processing.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 217-217,NOT_APPLICABLE
CAN-LAM-DELETE-072,The final Lamha desktop runtime must not retain or require Server queue retry infrastructure that exists only for distributed deployment.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 218-218,NOT_APPLICABLE
CAN-LAM-DELETE-073,The final Lamha desktop runtime must not retain or require Pause.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 222-222,NOT_APPLICABLE
CAN-LAM-DELETE-074,The final Lamha desktop runtime must not retain or require Resume.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 223-223,NOT_APPLICABLE
CAN-LAM-DELETE-075,The final Lamha desktop runtime must not retain or require Recovery.,SUPERSEDED_GENERATED_TEMPLATE,"Generated wrapper asserted behavior or proof without a record-specific actor, trigger, observable result, and failure criterion.",02-EVERYTHING-WE-ARE-DELETING.md / lines 224-224,NOT_APPLICABLE
